CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"084904105"," ","SIMMS ELEMENTARY","N","GALVESTON","084","A","LA MARQUE ISD","01 - 05","E"," "," ","04"
"084904107"," ","WESTLAWN ELEMENTARY","N","GALVESTON","084","A","LA MARQUE ISD","01 - 05","E"," "," ","04"
"101916042","AEMZ","BAKER J H","N","HARRIS","101","R","LA PORTE ISD","06 - 06","M"," "," ","04"
"101916104","EN","BAYSHORE EL","N","HARRIS","101","R","LA PORTE ISD","EE - 05","E"," "," ","04"
"101916105","EWN","COLLEGE PARK EL","N","HARRIS","101","R","LA PORTE ISD","EE - 05","E"," "," ","04"
"101916002"," ","DEWALT ALTER","N","HARRIS","101","1","LA PORTE ISD","08 - 12","S"," "," ","04"
"101916102","E","HERITAGE ELEMENTARY","N","HARRIS","101","R","LA PORTE ISD","PK - 05","E"," "," ","04"
"101916009"," ","HIGH POINT ALTER","N","HARRIS","101","X","LA PORTE ISD","11 - 11","S"," "," ","04"
"101916101","WN","JENNIE REID EL","N","HARRIS","101","R","LA PORTE ISD","EE - 05","E"," "," ","04"
"101916103","W","LA PORTE EL","N","HARRIS","101","A","LA PORTE ISD","EE - 05","E"," "," ","04"
"101916001"," ","LA PORTE HIGH SCHOOL","N","HARRIS","101","A","LA PORTE ISD","09 - 12","S"," "," ","04"
"101916041","E","LA PORTE J H","N","HARRIS","101","A","LA PORTE ISD","07 - 08","M"," "," ","04"
"101916107","EMN","LEO RIZZUTO EL","N","HARRIS","101","R","LA PORTE ISD","KG - 05","E"," "," ","04"
"101916106","EWMN","LOMAX EL","N","HARRIS","101","E","LA PORTE ISD","EE - 05","E"," "," ","04"
"101916043","ES","LOMAX J H","N","HARRIS","101","A","LA PORTE ISD","07 - 08","M"," "," ","04"
"254902101","A","LA PRYOR EL","N","ZAVALA","254","A","LA PRYOR ISD","PK - 06","E"," "," ","20"
"254902001","DRW","LA PRYOR H S","N","ZAVALA","254","A","LA PRYOR ISD","07 - 12","S"," "," ","20"
"161906004"," ","CHALLENGE ACADEMY","N","MCLENNAN","161","X","LA VEGA ISD","09 - 09","S"," "," ","12"
"161906105","EM","LA VEGA ELEMENTARY SCHOOL","N","MCLENNAN","161","E","LA VEGA ISD","01 - 03","E"," "," ","12"
"161906002"," ","LA VEGA H S","N","MCLENNAN","161","A","LA VEGA ISD","09 - 12","S"," "," ","12"
"161906103"," ","LA VEGA INTERMEDIATE SCHOOL H P M","N","MCLENNAN","161","A","LA VEGA ISD","04 - 06","E"," "," ","12"
"161906042"," ","LA VEGA JUNIOR HIGH SCHOOL GEORGE","N","MCLENNAN","161","L","LA VEGA ISD","07 - 08","M"," "," ","12"
"161906106"," ","LA VEGA PRIMARY SCHOOL","N","MCLENNAN","161","X","LA VEGA ISD","EE - KG","E"," "," ","12"
"247903002"," ","FLORESVILLE ALTERNATIVE","N","WILSON","247","X","LA VERNIA ISD","09 - 11","S"," "," ","20"
"247903004","R","FLORESVILLE CHOICE PROGRAM","N","WILSON","247","1","LA VERNIA ISD","09 - 12","S"," "," ","20"
"247903101","EMNZ","LA VERNIA EL","N","WILSON","247","R","LA VERNIA ISD","04 - 06","E"," "," ","20"
"247903001","A","LA VERNIA HIGH SCHOOL","N","WILSON","247","A","LA VERNIA ISD","09 - 12","S"," "," ","20"
"247903041","E","LA VERNIA JUNIOR HIGH SCHOOL","N","WILSON","247","A","LA VERNIA ISD","07 - 08","M"," "," ","20"
"247903103","E","LA VERNIA PRIMARY","N","WILSON","247","R","LA VERNIA ISD","EE - 03","E"," "," ","20"
"247903003"," ","WILSON CO J J A E P","N","WILSON","247","X","LA VERNIA ISD","10 - 10","S"," "," ","20"
"108914101","N","JOSE BERNABE MUNOZ ELEMENTARY","N","HIDALGO","108","A","LA VILLA ISD","PK - 05","E"," "," ","01"
"108914001"," ","LA VILLA H S","N","HIDALGO","108","L","LA VILLA ISD","09 - 12","S"," "," ","01"
"108914041","AEWSZ","LA VILLA MIDDLE","N","HIDALGO","108","R","LA VILLA ISD","06 - 08","M"," "," ","01"
"015913101","EWMNY","LACKLAND EL","N","BEXAR","015","E","LACKLAND ISD","EE - 06","E"," "," ","20"
"015913001","ADUVEWNSX","VIRGINIA ALLRED STACEY JR/SR H S","N","BEXAR","015","R","LACKLAND ISD","07 - 12","S"," "," ","20"
"227912101","WNX","LAGO VISTA ELEMENTARY SCHOOL","N","TRAVIS","227","R","LAGO VISTA ISD","EE - 05","E"," "," ","13"
"227912001","PCUVESZ","LAGO VISTA H S","N","TRAVIS","227","R","LAGO VISTA ISD","09 - 12","S"," "," ","13"
"227912041","AEWMNSX","LAGO VISTA MIDDLE SCHOOL","N","TRAVIS","227","E","LAGO VISTA ISD","06 - 08","M"," "," ","13"
"061912103","W","CORINTH ELEM","N","DENTON","061","R","LAKE DALLAS ISD","KG - 04","E"," "," ","11"
"061912002"," ","DENTON CO J J A E P","N","DENTON","061","X","LAKE DALLAS ISD","09 - 09","S"," "," ","11"
"061912001","U","LAKE DALLAS H S","N","DENTON","061","A","LAKE DALLAS ISD","09 - 12","S"," "," ","11"
"061912104","EM","LAKE DALLAS INT","N","DENTON","061","R","LAKE DALLAS ISD","05 - 05","E"," "," ","11"
"061912041","EWZ","LAKE DALLAS MIDDLE","N","DENTON","061","R","LAKE DALLAS ISD","05 - 08","M"," "," ","11"
"061912102"," ","LAKE DALLAS PRI","N","DENTON","061","R","LAKE DALLAS ISD","PK - 01","E","061912105","SHADY SHORES EL","11"
"061912105"," ","SHADY SHORES EL","N","DENTON","061","R","LAKE DALLAS ISD","EE - 04","E"," "," ","11"
"227913103","EWMN","BEE CAVE ELEMENTARY","N","TRAVIS","227","R","LAKE TRAVIS ISD","EE - 05","E"," "," ","13"
"227913042","AEWZ","HUDSON BEND MIDDLE","N","TRAVIS","227","A","LAKE TRAVIS ISD","06 - 08","M"," "," ","13"
"227913104","AEWMNX","LAKE POINTE ELEMENTARY","N","TRAVIS","227","E","LAKE TRAVIS ISD","KG - 05","E"," "," ","13"
"227913101","WMNZ","LAKE TRAVIS EL","N","TRAVIS","227","R","LAKE TRAVIS ISD","EE - 05","E"," "," ","13"
"227913001","PCRUVESZ","LAKE TRAVIS H S","N","TRAVIS","227","A","LAKE TRAVIS ISD","09 - 12","S"," "," ","13"
"227913041","AEWMNS","LAKE TRAVIS MIDDLE","N","TRAVIS","227","E","LAKE TRAVIS ISD","06 - 08","M"," "," ","13"
"227913102","AEWMN","LAKEWAY EL","N","TRAVIS","227","E","LAKE TRAVIS ISD","KG - 05","E"," "," ","13"
"227913002"," ","TRAVIS CO J J A E P","N","TRAVIS","227","X","LAKE TRAVIS ISD","12 - 12","S"," "," ","13"
"220910005"," ","ANNE MANSFIELD SULLIVAN H S","N","TARRANT","220","1","LAKE WORTH ISD","11 - 12","S"," "," ","11"
"220910101","NY","EFFIE MORRIS EL","N","TARRANT","220","R","LAKE WORTH ISD","EE - 05","E"," "," ","11"
"220910001","RVS","LAKE WORTH H S","N","TARRANT","220","A","LAKE WORTH ISD","09 - 12","S"," "," ","11"
"220910042"," ","LUCYLE COLLINS MIDDLE SCHOOL","N","TARRANT","220","A","LAKE WORTH ISD","06 - 08","M"," "," ","11"
"220910104","NZ","MARILYN MILLER ELEMENTARY","N","TARRANT","220","R","LAKE WORTH ISD","EE - 05","E"," "," ","11"
"220910103","EZ","MARINE CREEK ELEMENTARY","N","TARRANT","220","R","LAKE WORTH ISD","EE - 05","E"," "," ","11"
"220910041","ESY","N A HOWRY MIDDLE","N","TARRANT","220","A","LAKE WORTH ISD","06 - 08","M"," "," ","11"
"079901004"," ","ALTERNATIVE LEARNING CENTER","N","FORT BEND","079","X","LAMAR CISD","06 - 12","B"," "," ","04"
"079901002"," ","B F TERRY H S","N","FORT BEND","079","A","LAMAR CISD","09 - 12","S"," "," ","04"
"079901101","N","BEASLEY ELEMENTARY","N","FORT BEND","079","R","LAMAR CISD","PK - 05","E"," "," ","04"
"079901119","AEWMNX","BESS CAMPBELL ELEMENTARY","N","FORT BEND","079","R","LAMAR CISD","EE - 05","E"," "," ","04"
"079901102","EWM","BOWIE ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","PK - 05","E"," "," ","04"
"079901043","E","BRISCOE JUNIOR HIGH","N","FORT BEND","079","A","LAMAR CISD","06 - 08","M"," "," ","04"
"079901005"," ","COMMUNITY CTR","N","FORT BEND","079","X","LAMAR CISD","04 - 12","B"," "," ","04"
"079901008"," ","FORT BEND CO ALTER","N","FORT BEND","079","X","LAMAR CISD","06 - 11","B"," "," ","04"
"079901003","SY","FOSTER HIGH SCHOOL","N","FORT BEND","079","A","LAMAR CISD","09 - 12","S"," "," ","04"
"079901120","MN","FROST ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901042","EWSX","GEORGE J H","N","FORT BEND","079","A","LAMAR CISD","07 - 08","M"," "," ","04"
"079901110","AWMN","HUGGINS ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","PK - 05","E"," "," ","04"
"079901121","WN","IRMA DRU HUTCHISON ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901106","AEMY","J J WESSENDORFF MIDDLE","N","FORT BEND","079","E","LAMAR CISD","06 - 06","M"," "," ","04"
"079901118","MNX","JACKSON ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901105","EMN","JANE LONG ELEMENTARY","N","FORT BEND","079","R","LAMAR CISD","EE - 05","E"," "," ","04"
"079901117","NY","JUAN SEGUIN ELEMENTARY","N","FORT BEND","079","R","LAMAR CISD","PK - 05","E"," "," ","04"
"079901133"," ","JUVENILE DETENT CTR","N","FORT BEND","079","X","LAMAR CISD","06 - 11","B"," "," ","04"
"079901001","SX","LAMAR CONS H S","N","FORT BEND","079","A","LAMAR CISD","09 - 12","S"," "," ","04"
"079901041","EWSX","LAMAR J H","N","FORT BEND","079","A","LAMAR CISD","07 - 08","M"," "," ","04"
"079901111","WNX","MANFORD WILLIAMS ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","KG - 05","E"," "," ","04"
"079901112","WNX","MEYER ELEMENTARY","N","FORT BEND","079","R","LAMAR CISD","EE - 05","E"," "," ","04"
"079901103","AEMY","NAVARRO MIDDLE","N","FORT BEND","079","R","LAMAR CISD","06 - 06","M"," "," ","04"
"079901107","N","SMITH ELEMENTARY","N","FORT BEND","079","R","LAMAR CISD","EE - 05","E"," "," ","04"
"079901114","AEWMN","STEPHEN F AUSTIN ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901115","AEWN","SUSANNA DICKINSON ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901116","MNX","T L PINK ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901109","AEWMNX","TAYLOR RAY ELEMENTARY","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"079901108","M","TRAVIS ELEMENTARY","N","FORT BEND","079","A","LAMAR CISD","PK - 05","E"," "," ","04"
"079901122","EMN","WILLIAM VELASQUEZ","N","FORT BEND","079","E","LAMAR CISD","EE - 05","E"," "," ","04"
"058906001"," ","LAMESA H S","N","DAWSON","058","A","LAMESA ISD","09 - 12","S"," "," ","17"
"058906041","EWS","LAMESA MIDDLE","N","DAWSON","058","A","LAMESA ISD","06 - 08","M"," "," ","17"
"058906103"," ","NORTH EL","N","DAWSON","058","A","LAMESA ISD","03 - 05","E"," "," ","17"
"058906105"," ","SOUTH EL","N","DAWSON","058","A","LAMESA ISD","EE - 02","E","058906103","NORTH EL","17"
"141901103","ENY","HANNA SPRINGS INT","N","LAMPASAS","141","A","LAMPASAS ISD","03 - 06","E"," "," ","12"
"141901102"," ","KLINE WHITIS ELEM","N","LAMPASAS","141","A","LAMPASAS ISD","EE - 02","E","141901103","HANNA SPRINGS INT","12"
"141901001"," ","LAMPASAS H S","N","LAMPASAS","141","A","LAMPASAS ISD","09 - 12","S"," "," ","12"
"141901041","EWS","LAMPASAS MIDDLE","N","LAMPASAS","141","R","LAMPASAS ISD","07 - 08","M"," "," ","12"
"057913109"," ","BELT  LINE EL","N","DALLAS","057","A","LANCASTER ISD","PK - 05","E"," "," ","10"
"057913102"," ","HOUSTON EL","N","DALLAS","057","A","LANCASTER ISD","EE - 05","E"," "," ","10"
"057913110","W","LANCASTER EL","N","DALLAS","057","A","LANCASTER ISD","PK - 05","E"," "," ","10"
"057913001"," ","LANCASTER H S","N","DALLAS","057","L","LANCASTER ISD","09 - 12","S"," "," ","10"
"057913041"," ","LANCASTER MIDDLE","N","DALLAS","057","A","LANCASTER ISD","06 - 09","M"," "," ","10"
"057913101"," ","PLEASANT RUN EL","N","DALLAS","057","A","LANCASTER ISD","PK - 05","E"," "," ","10"
"057913107"," ","ROLLING HILLS EL","N","DALLAS","057","A","LANCASTER ISD","PK - 05","E"," "," ","10"
"057913106","Z","ROSA PARKS/MILLBROOK EL","N","DALLAS","057","A","LANCASTER ISD","EE - 05","E"," "," ","10"
"057913103","WM","WEST MAIN EL","N","DALLAS","057","A","LANCASTER ISD","PK - 05","E"," "," ","10"
"201903001","SX","LANEVILLE SCHOOL","N","RUSK","201","R","LANEVILLE ISD","PK - 12","B"," "," ","07"
"107910002"," ","A L P H A CAMPUS","N","HENDERSON","107","X","LAPOYNOR ISD","11 - 12","S"," "," ","07"
"107910101","EWMNY","LAPOYNOR EL","N","HENDERSON","107","E","LAPOYNOR ISD","EE - 05","E"," "," ","07"
"107910001","UVSZ","LAPOYNOR H S","N","HENDERSON","107","R","LAPOYNOR ISD","09 - 12","S"," "," ","07"
"107910041","AEW","LAPOYNOR J H","N","HENDERSON","107","A","LAPOYNOR ISD","06 - 08","M"," "," ","07"
"240901101","W","BRUNI EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901041","Z","CHRISTEN MIDDLE","N","WEBB","240","A","LAREDO ISD","06 - 08","M"," "," ","01"
"240901119"," ","D D HACHAR EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901104","A","DAICHES EL","N","WEBB","240","A","LAREDO ISD","EE - 05","E"," "," ","01"
"240901102","Z","DON JOSE GALLEGO","N","WEBB","240","R","LAREDO ISD","PK - 05","E"," "," ","01"
"240901123","X","DOVALINA EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901003","DRZ","DR LEO CIGARROA H S","N","WEBB","240","A","LAREDO ISD","09 - 12","S"," "," ","01"
"240901008","ADEMNSY","EARLY COLLEGE H S","N","WEBB","240","E","LAREDO ISD","09 - 10","S"," "," ","01"
"240901007"," ","F S LARA ACADEMY","N","WEBB","240","X","LAREDO ISD","06 - 12","B"," "," ","01"
"240901105","AZ","FARIAS EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901121","N","H B ZACHRY EL","N","WEBB","240","R","LAREDO ISD","PK - 05","E"," "," ","01"
"240901106","AN","HEIGHTS EL","N","WEBB","240","R","LAREDO ISD","PK - 05","E"," "," ","01"
"240901120"," ","J C MARTIN JR EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901122","MZ","J KAWAS EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901043"," ","JOAQUIN CIGARROA MIDDLE","N","WEBB","240","L","LAREDO ISD","06 - 08","M"," "," ","01"
"240901042","AEWX","LAMAR MIDDLE","N","WEBB","240","A","LAREDO ISD","06 - 08","M"," "," ","01"
"240901108","Z","LEYENDECKER EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901124","AWMZ","LIGARDE EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901109","AWM","MACDONELL EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901001","DR","MARTIN H S","N","WEBB","240","A","LAREDO ISD","09 - 12","S"," "," ","01"
"240901044","X","MEMORIAL MIDDLE","N","WEBB","240","A","LAREDO ISD","06 - 08","M"," "," ","01"
"240901110","AMNZ","MILTON EL","N","WEBB","240","R","LAREDO ISD","PK - 05","E"," "," ","01"
"240901002","DRZ","NIXON H S","N","WEBB","240","A","LAREDO ISD","09 - 12","S"," "," ","01"
"240901111"," ","PIERCE EL","N","WEBB","240","A","LAREDO ISD","EE - 05","E"," "," ","01"
"240901112","AX","RYAN EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901115"," ","SANTA MARIA EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901116","WMZ","SANTO NINO EL","N","WEBB","240","R","LAREDO ISD","PK - 05","E"," "," ","01"
"240901125"," ","T SANCHEZ EL / H OCHOA EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901107","A","TARVER EL","N","WEBB","240","A","LAREDO ISD","PK - 05","E"," "," ","01"
"240901010"," ","WEBB COUNTY J J A E P","N","WEBB","240","X","LAREDO ISD","07 - 12","S"," "," ","01"
"245901101","EMNSY","LASARA EL","N","WILLACY","245","R","LASARA ISD","PK - 08","E"," "," ","01"
"245901001","EMY","LASARA H S","N","WILLACY","245","R","LASARA ISD","09 - 09","S"," "," ","01"
"113905101","EMN","LATEXO EL","N","HOUSTON","113","R","LATEXO ISD","PK - 06","E"," "," ","06"
"113905001","ARUVEWX","LATEXO H S","N","HOUSTON","113","A","LATEXO ISD","07 - 12","S"," "," ","06"
"185904001","ADUVEWY","LAZBUDDIE SCHOOL","N","PARMER","185","R","LAZBUDDIE ISD","PK - 12","B"," "," ","16"
"193902001","RVE","LEAKEY SCHOOL","N","REAL","193","A","LEAKEY ISD","EE - 12","B"," "," ","20"
"246913102","WN","ADA MAE FAUBION EL","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913044","EWMZ","ARTIE L HENRY MIDDLE SCHOOL","N","WILLIAMSON","246","A","LEANDER ISD","06 - 08","M"," "," ","13"
"246913109"," ","BAGDAD ELEMENTARY","N","WILLIAMSON","246","A","LEANDER ISD","EE - 05","E"," "," ","13"
"246913103","WN","BLOCK HOUSE CREEK EL","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913105","EWNX","C C MASON EL","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913045","AEWMNSZ","CANYON RIDGE MIDDLE SCHOOL","N","WILLIAMSON","246","E","LEANDER ISD","06 - 08","M"," "," ","13"
"246913002","PRUVES","CEDAR PARK H S","N","WILLIAMSON","246","R","LEANDER ISD","09 - 12","S"," "," ","13"
"246913041","EWMNS","CEDAR PARK MIDDLE","N","WILLIAMSON","246","R","LEANDER ISD","06 - 08","M"," "," ","13"
"246913110","EMN","CHARLOTTE COX ELEMENTARY","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913104","EWMNY","CYPRESS EL","N","WILLIAMSON","246","E","LEANDER ISD","EE - 05","E"," "," ","13"
"246913113","EWMN","DEER CREEK ELEMENTARY","N","WILLIAMSON","246","E","LEANDER ISD","EE - 05","E"," "," ","13"
"246913119","EWMN","GRANDVIEW HILLS ELEMENTARY","N","WILLIAMSON","246","A","LEANDER ISD","EE - 05","E"," "," ","13"
"246913116","NY","JIM PLAIN ELEMENTARY","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913046","EWSX","KNOX WILEY MIDDLE SCHOOL","N","WILLIAMSON","246","R","LEANDER ISD","06 - 08","M"," "," ","13"
"246913111","EWMNX","LAURA WELCH BUSH ELEMENTARY","N","WILLIAMSON","246","E","LEANDER ISD","EE - 05","E"," "," ","13"
"246913001","S","LEANDER H S","N","WILLIAMSON","246","A","LEANDER ISD","09 - 12","S"," "," ","13"
"246913042","EWZ","LEANDER MIDDLE","N","WILLIAMSON","246","R","LEANDER ISD","06 - 08","M"," "," ","13"
"246913106","EMNX","LOIS F GIDDENS EL","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913012"," ","LOTT DETENTION CENTER","N","WILLIAMSON","246","X","LEANDER ISD","08 - 10","S"," "," ","13"
"246913011","DUV","NEW HOPE HIGH SCHOOL","N","WILLIAMSON","246","1","LEANDER ISD","11 - 12","S"," "," ","13"
"246913112","M","PATRICIA KNOWLES ELEMENTARY","N","WILLIAMSON","246","A","LEANDER ISD","EE - 05","E"," "," ","13"
"246913108","WMN","PAULINE NAUMANN EL","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913114","EWN","PLEASANT HILL ELEMENTARY","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913118","EWMN","RIVER PLACE ELEMENTARY","N","WILLIAMSON","246","E","LEANDER ISD","EE - 05","E"," "," ","13"
"246913043","EWMSY","RUNNING BRUSHY MIDDLE SCHOOL","N","WILLIAMSON","246","R","LEANDER ISD","06 - 08","M"," "," ","13"
"246913115","EWMN","RUTLEDGE ELEMENTARY","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913107","EWMN","STEINER RANCH EL","N","WILLIAMSON","246","E","LEANDER ISD","EE - 05","E"," "," ","13"
"246913003","US","VISTA RIDGE HIGH SCHOOL","N","WILLIAMSON","246","A","LEANDER ISD","09 - 12","S"," "," ","13"
"246913101","WN","WHITESTONE EL","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913117","ENZ","WILLIAM J WINKLEY ELEMENTARY","N","WILLIAMSON","246","R","LEANDER ISD","EE - 05","E"," "," ","13"
"246913010"," ","WILLIAMSON CO ACADEMY","N","WILLIAMSON","246","X","LEANDER ISD","09 - 11","S"," "," ","13"
"019914101","AENS","LEARY EL","N","BOWIE","019","R","LEARY ISD","EE - 08","E"," "," ","08"
"090902001","UE","LEFORS SCHOOL","N","GRAY","090","A","LEFORS ISD","KG - 12","B"," "," ","16"
"187906101","N","LEGGETT EL","N","POLK","187","A","LEGGETT ISD","PK - 06","E"," "," ","06"
"187906001","AUVX","LEGGETT H S","N","POLK","187","A","LEGGETT ISD","07 - 12","S"," "," ","06"
"145911102","WNZ","LEON EL","N","LEON","145","R","LEON ISD","PK - 05","E"," "," ","06"
"145911002","A","LEON H S","N","LEON","145","A","LEON ISD","09 - 12","S"," "," ","06"
"145911041","AEW","LEON J H","N","LEON","145","A","LEON ISD","06 - 08","M"," "," ","06"
"074909101","EM","LEONARD ELEMENTARY","N","FANNIN","074","E","LEONARD ISD","PK - 03","E"," "," ","10"
"074909001","AVX","LEONARD HIGH SCHOOL","N","FANNIN","074","A","LEONARD ISD","09 - 12","S"," "," ","10"
"074909102","AEWNZ","LEONARD INTERMEDIATE SCHOOL","N","FANNIN","074","R","LEONARD ISD","04 - 05","E"," "," ","10"
"074909041","AEWNX","LEONARD JUNIOR HIGH","N","FANNIN","074","R","LEONARD ISD","06 - 08","M"," "," ","10"
"110902101","E","CACTUS EL","N","HOCKLEY","110","R","LEVELLAND ISD","01 - 03","E"," "," ","17"
"110902106"," ","LEVELLAND ACADEMIC BEGINNINGS CEN","N","HOCKLEY","110","X","LEVELLAND ISD","EE - 05","E"," "," ","17"
"110902001","U","LEVELLAND H S","N","HOCKLEY","110","A","LEVELLAND ISD","09 - 12","S"," "," ","17"
"110902042"," ","LEVELLAND INTERMEDIATE","N","HOCKLEY","110","A","LEVELLAND ISD","04 - 12","B"," "," ","17"
"110902041","ES","LEVELLAND MIDDLE SCHOOL","N","HOCKLEY","110","A","LEVELLAND ISD","06 - 11","B"," "," ","17"
"110902105","E","SOUTH EL","N","HOCKLEY","110","R","LEVELLAND ISD","01 - 03","E"," "," ","17"
"201904101","EMZ","LEVERETTS CHAPEL EL","N","RUSK","201","A","LEVERETTS CHAPEL ISD","PK - 06","E"," "," ","07"
"201904001","V","LEVERETTS CHAPEL H S","N","RUSK","201","A","LEVERETTS CHAPEL ISD","09 - 12","S"," "," ","07"
"201904041","EMSY","LEVERETTS CHAPEL JR HIGH","N","RUSK","201","A","LEVERETTS CHAPEL ISD","07 - 08","M"," "," ","07"
"061902047","AEWSZ","ARBOR CREEK MIDDLE","N","DENTON","061","A","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902115","WN","B B OWEN EL","N","DENTON","061","R","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902133","EWMNY","BLUEBONNET ELEMENTARY","N","DENTON","061","E","LEWISVILLE ISD","KG - 05","E"," "," ","11"
"061902049","AEWMNSZ","BRIARHILL MIDDLE","N","DENTON","061","E","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902129","AEWMN","BRIDLEWOOD ELEM","N","DENTON","061","E","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902009","AEZ","C DOUGLAS KILLOUGH LEWISVILLE HS","N","DENTON","061","R","LEWISVILLE ISD","09 - 09","S"," "," ","11"
"061902107","EN","CAMEY EL","N","DENTON","061","R","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902136","AEWMN","CASTLE HILLS ELEMENTARY","N","DENTON","061","E","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902101","A","CENTRAL ELEMENTARY","N","DENTON","061","A","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902055","AEWMNSY","CLAYTON DOWNING MIDDLE SCHOOL","N","DENTON","061","E","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902102","EWMY","COLLEGE ST EL","N","DENTON","061","R","LEWISVILLE ISD","KG - 05","E"," "," ","11"
"061902140","EN","COYOTE RIDGE ELEMENTARY","N","DENTON","061","A","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902054","AESZ","CREEK VALLEY MIDDLE SCHOOL","N","DENTON","061","R","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902116","N","CREEKSIDE EL","N","DENTON","061","A","LEWISVILLE ISD","KG - 05","E"," "," ","11"
"061902106","W","DEGAN EL","N","DENTON","061","R","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902050","EMSZ","DELAY MIDDLE SCHOOL","N","DENTON","061","A","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902007"," ","DENTON CO J J A E P","N","DENTON","061","X","LEWISVILLE ISD","06 - 12","B"," "," ","11"
"061902117","EWMN","DONALD ELEMENTARY","N","DENTON","061","E","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902119","EMNY","ETHRIDGE EL","N","DENTON","061","R","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902112","AEWMN","FLOWER MOUND EL","N","DENTON","061","R","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902010","DPCRUVESZ","FLOWER MOUND H S","N","DENTON","061","R","LEWISVILLE ISD","09 - 12","S"," "," ","11"
"061902128","AEWMN","FOREST VISTA ELEMENTARY","N","DENTON","061","E","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902048","AEWMNS","FORESTWOOD MIDDLE","N","DENTON","061","R","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902120","AEWMN","GARDEN RIDGE EL","N","DENTON","061","E","LEWISVILLE ISD","EE - 05","E"," "," ","11"
"061902044","AESY","GRIFFIN MIDDLE","N","DENTON","061","A","LEWISVILLE ISD","06 - 08","M"," "," ","11"
"061902008","ARUVESY","HEBRON H S","N","DENTON","061","A","LEWISVILLE ISD","09 - 12","S"," "," ","11"
